"Filename: ""C:\path\to\file.csv""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*NOTE: This file was taken from http://www.bmsc.washington.edu/FIT/documentation/format,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wellset: ""Default""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Step,Cycle,Dye,Temp.,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12
2,260, HEX,71.7,4.5873,3.5217,4.4742,4.4353,2.8458,4.7759,4.845,2.8922,3.6695,4.067,4.4427,1.8712,1.9701,1.7791,1.8909,1.9822,1.1943,1.541,1.3336,1.4261,1.9185,1.6041,1.8668,3.004,2.6716,3.4041,2.6355,2.5173,2.13,2.645,4.1048,3.2507,3.8442,3.0584,2.2648,2.5183,3.7078,2.5964,2.781,3.95,3.5348,3.3959,3.9555,3.9777,3.1727,2.0953,2.6934,3.8626
2,261, HEX,71.9,4.5873,3.4667,4.4219,4.3829,2.8277,4.7037,4.845,2.8323,3.6156,4.0273,4.4073,1.8534,1.9594,1.763,1.8849,1.9818,1.182,1.5246,1.3305,1.4146,1.9069,1.5892,1.8485,3.0008,2.6778,3.384,2.6256,2.5048,2.1171,2.6432,4.0754,3.2057,3.8387,3.0016,2.2463,2.5106,3.6703,2.5313,2.7449,3.8956,3.4322,3.3325,3.8444,3.9377,3.131,2.0775,2.6682,3.8509
2,262, HEX,72.1,4.5873,3.4335,4.372,4.36,2.7965,4.6429,4.845,2.7771,3.5594,3.9648,4.3807,1.8349,1.9379,1.7365,1.8623,1.9505,1.1714,1.5169,1.3235,1.4025,1.8751,1.5705,1.8316,2.9581,2.6531,3.3596,2.6498,2.5118,2.1141,2.6164,4.0657,3.1811,3.8072,2.9662,2.2166,2.5192,3.6486,2.4998,2.7043,3.8608,3.3603,3.2737,3.8021,3.8532,3.1253,2.0564,2.6221,3.7935
2,263, HEX,72.3,4.5873,3.3994,4.3014,4.3541,2.7835,4.6648,4.845,2.8047,3.5732,3.9597,4.3477,1.8267,1.9182,1.7152,1.8307,1.9273,1.1615,1.4916,1.3168,1.3803,1.8522,1.5573,1.8084,2.929,2.6412,3.3385,2.6101,2.4795,2.0945,2.5977,4.0898,3.1839,3.8079,2.9602,2.2127,2.4808,3.568,2.4615,2.6716,3.8895,3.3455,3.25,3.7622,3.8124,3.0081,2.0065,2.5684,3.7404
2,264, HEX,72.5,4.5873,3.3669,4.2831,4.4091,2.8355,4.6698,4.845,2.7607,3.5118,3.878,4.2483,1.7961,1.8752,1.6846,1.8027,1.8928,1.1383,1.4664,1.2978,1.3593,1.8126,1.5292,1.786,2.8938,2.6333,3.3204,2.5993,2.4658,2.0832,2.5848,4.0253,3.1418,3.7752,2.9416,2.2019,2.4693,3.537,2.4455,2.6316,3.8068,3.2703,3.196,3.7362,3.7806,2.9732,1.9823,2.5272,3.7043
2,265, HEX,72.7,4.5873,3.3331,4.2457,4.2341,2.7401,4.5904,4.845,2.7521,3.4963,3.8719,4.2309,1.7888,1.8567,1.6956,1.7928,1.8825,1.1381,1.4555,1.3087,1.356,1.795,1.5431,1.7609,2.8533,2.627,3.3074,2.5908,2.4537,2.0685,2.5526,4.0004,3.1261,3.7503,2.9255,2.1865,2.4593,3.4946,2.4175,2.5904,3.7677,3.2071,3.153,3.6811,3.7384,2.9212,1.9507,2.4885,3.6409
2,266, HEX,72.9,4.5537,3.2964,4.0876,4.2141,2.7227,4.5673,4.845,2.7168,3.4777,3.8236,4.2065,1.7734,1.8418,1.6615,1.7684,1.8526,1.1264,1.4265,1.2917,1.3397,1.775,1.4955,1.7495,2.8313,2.6239,3.2889,2.5878,2.4262,2.0626,2.5102,3.9922,3.1118,3.7333,2.9098,2.179,2.4483,3.4144,2.3953,2.5451,3.7393,3.1577,3.1028,3.6349,3.6813,2.865,1.9121,2.4375,3.6078
2,267, HEX,73.1,4.5075,3.1811,4.1035,4.1837,2.707,4.5119,4.8308,2.6912,3.4229,3.7311,4.1473,1.7573,1.823,1.6412,1.7674,1.8551,1.116,1.4164,1.2809,1.3326,1.7625,1.477,1.7363,2.7968,2.6169,3.2757,2.5649,2.4448,2.0649,2.5283,4.096,3.0957,3.7059,2.8835,2.1581,2.4158,3.3526,2.3492,2.495,3.694,3.1291,3.0606,3.5801,3.6125,2.8209,1.8741,2.3981,3.541
2,268, HEX,73.3,4.4178,3.239,4.1122,4.1326,2.6608,4.4384,4.7495,2.6511,3.3974,3.7625,4.1252,1.75,1.8108,1.6227,1.7463,1.8114,1.1012,1.4025,1.2815,1.3269,1.7397,1.4661,1.7345,2.773,2.5985,3.2418,2.5508,2.4048,2.043,2.503,3.9965,3.0887,3.6903,2.8728,2.1544,2.4217,3.3156,2.3522,2.541,3.6693,3.0681,2.9836,3.5078,3.5646,2.769,1.86,2.3597,3.4746
2,269, HEX,73.5,4.3724,3.2241,4.0739,4.0945,2.632,4.4281,4.731,2.6365,3.3829,3.7408,4.0784,1.7212,1.7908,1.5879,1.7119,1.8028,1.0905,1.3857,1.2661,1.3021,1.7167,1.4436,1.6734,2.7135,2.6008,3.2368,2.556,2.4336,2.0479,2.481,3.9657,3.0622,3.6572,2.8663,2.1462,2.4158,3.2847,2.3256,2.4421,3.614,2.9839,2.9532,3.4827,3.5278,2.7371,1.8359,2.33,3.4032
2,270, HEX,73.7,4.3436,3.1788,4.0146,4.0844,2.6346,4.4121,4.7145,2.6098,3.3439,3.6985,4.0461,1.7065,1.7737,1.5609,1.6844,1.7787,1.0735,1.3595,1.2521,1.2832,1.6785,1.4145,1.6794,2.695,2.5932,3.2155,2.5832,2.3901,2.0316,2.4668,3.9207,3.0471,3.6411,2.8461,2.1305,2.3998,3.2071,2.2776,2.404,3.5366,2.9387,2.909,3.4177,3.4537,2.6706,1.7999,2.2612,3.3643
2,271, HEX,73.9,4.3192,3.1442,3.9686,4.0493,2.588,4.3626,4.6703,2.5872,3.321,3.6619,4.0043,1.7051,1.7324,1.5422,1.6683,1.762,1.0707,1.346,1.2492,1.2764,1.6734,1.3952,1.6663,2.6679,2.5871,3.1875,2.5365,2.3641,2.0123,2.4411,3.911,3.0253,3.6197,2.8302,2.1257,2.3958,3.179,2.2567,2.3444,3.4372,2.8779,2.8575,3.3631,3.4132,2.6394,1.7771,2.2213,3.3265
2,272, HEX,74.1,4.2669,3.1155,3.9252,4.0203,2.587,4.3442,4.6191,2.5557,3.2654,3.6227,3.9713,1.6762,1.7088,1.5298,1.6633,1.7491,1.0639,1.3301,1.2516,1.2735,1.6553,1.3795,1.6569,2.6433,2.5834,3.2087,2.5197,2.356,2.0008,2.4257,3.8888,3.0267,3.6109,2.816,2.1094,2.377,3.1217,2.2168,2.3066,3.437,2.8353,2.8156,3.3148,3.3523,2.5739,1.7417,2.1838,3.2596
2,273, HEX,74.4,4.2048,3.0506,3.9152,3.9846,2.5323,4.2508,4.5098,2.4915,3.2104,3.5789,3.9176,1.6732,1.6972,1.506,1.644,1.7313,1.0374,1.3033,1.2274,1.2513,1.6267,1.3635,1.6406,2.6095,2.5955,3.1613,2.5028,2.3309,1.9823,2.4104,3.8451,2.9927,3.5619,2.7723,2.0723,2.3596,3.0587,2.191,2.28,3.3912,2.7756,2.7981,3.2691,3.2932,2.5178,1.6945,2.1335,3.2085
2,274, HEX,74.5,4.1672,2.9573,3.8304,3.9408,2.514,4.2544,4.4981,2.4885,3.1884,3.4759,3.8708,1.6531,1.6776,1.4858,1.6157,1.7065,1.0386,1.2978,1.2221,1.2363,1.6054,1.3405,1.6195,2.5668,2.5582,3.1238,2.4799,2.3153,1.9793,2.4,3.8617,2.9936,3.5524,2.7794,2.1072,2.3531,2.996,2.1595,2.2421,3.3337,2.7281,2.7087,3.1882,3.2303,2.4575,1.6722,2.1116,3.1712
2,275, HEX,74.7,4.0824,3.0215,3.844,3.9182,2.4872,4.2388,4.4767,2.4776,3.1766,3.5278,3.8497,1.6148,1.6604,1.4612,1.5833,1.6657,1.0122,1.2646,1.2063,1.2091,1.5802,1.3149,1.5924,2.533,2.5495,3.1043,2.4683,2.3084,1.9703,2.3863,3.8277,2.9659,3.5252,2.7638,2.0723,2.3397,2.9674,2.1313,2.2156,3.2851,2.6707,2.6598,3.1338,3.162,2.4147,1.6381,2.0772,3.1534
2,276, HEX,74.9,4.0752,2.9843,3.7843,3.8516,2.4763,4.1843,4.4394,2.4416,3.1536,3.5009,3.8177,1.6277,1.633,1.4379,1.5626,1.6644,0.996,1.2418,1.1951,1.1961,1.5519,1.2918,1.5644,2.4991,2.5467,3.0822,2.4619,2.2897,1.9523,2.3601,3.8086,2.9517,3.5056,2.7431,2.0561,2.3297,2.9101,2.1006,2.2046,3.2503,2.6304,2.6041,3.0826,3.0936,2.3642,1.5976,2.0189,3.0081
2,277, HEX,75.1,4.0204,2.9507,3.6396,3.8129,2.4431,4.1622,4.3986,2.4215,3.1222,3.456,3.7716,1.597,1.6101,1.4245,1.5652,1.666,1.0007,1.2484,1.2052,1.1946,1.5267,1.2822,1.5609,2.4668,2.5357,3.0644,2.45,2.2773,1.9491,2.3369,3.7963,2.9386,3.4863,2.7258,2.0353,2.3183,2.8679,2.0421,2.1182,3.164,2.5678,2.5539,3.0383,3.0456,2.3362,1.5764,2.0037,3.0147
2,278, HEX,75.3,3.9681,2.8165,3.6647,3.8137,2.4167,4.0998,4.3417,2.3867,3.0679,3.3647,3.7151,1.5976,1.5944,1.4041,1.5329,1.6339,0.9873,1.2258,1.1532,1.1665,1.5101,1.2617,1.5456,2.4379,2.5246,3.0471,2.4441,2.2514,1.9308,2.3252,3.7811,2.9205,3.463,2.7146,2.0261,2.2918,2.7951,2.0101,2.0874,3.1088,2.5099,2.4929,2.9871,2.9787,2.2621,1.5481,1.9451,2.9495
2,279, HEX,75.5,3.8869,2.8739,3.6543,3.7595,2.3867,4.0738,4.3027,2.366,3.0426,3.3777,3.8073,1.6142,1.5807,1.3806,1.5056,1.6015,0.9663,1.1969,1.161,1.1518,1.4746,1.2349,1.5097,2.3985,2.5082,3.0196,2.427,2.2198,1.9082,2.318,3.7613,2.8995,3.4975,2.6928,2.0131,2.2969,2.7397,1.9791,2.0633,3.0563,2.4469,2.4428,2.9337,2.9165,2.2178,1.5204,1.9191,2.8939
2,280, HEX,75.7,3.8668,2.7615,3.6042,3.7092,2.3537,4.038,4.242,2.3355,3.0024,3.2725,3.6468,1.5794,1.5351,1.356,1.5236,1.5952,0.9608,1.1918,1.1533,1.1474,1.4736,1.2222,1.518,2.3654,2.4988,3.0042,2.4204,2.2191,1.9082,2.301,3.7426,2.8847,3.4353,2.6769,1.9941,2.311,2.7027,1.9462,2.03,2.9966,2.3928,2.3914,2.8802,2.8517,2.2207,1.4846,1.8831,2.8378
2,281, HEX,75.9,3.804,2.8197,3.7152,3.7871,2.3432,4.0092,4.1974,2.2933,2.9555,3.2689,3.5732,1.5371,1.5095,1.3302,1.472,1.5691,0.9473,1.1699,1.1607,1.1347,1.4632,1.215,1.5015,2.3293,2.4898,2.9797,2.4052,2.2074,1.8968,2.2757,3.7209,2.8603,3.4079,2.6616,1.9856,2.2701,2.6409,1.895,1.9874,2.9365,2.3557,2.3542,2.8435,2.8017,2.1517,1.4476,1.8283,2.7956
2,282, HEX,76.1,3.7469,2.6592,3.5534,3.6983,2.2987,3.9727,4.1783,2.2941,2.9528,3.2792,3.5939,1.5394,1.502,1.3175,1.4566,1.5502,0.9343,1.1533,1.1613,1.1325,1.4319,1.1845,1.4666,2.2967,2.4745,2.9533,2.3867,2.178,1.8843,2.2638,3.7031,2.8467,3.3858,2.6454,1.9727,2.2538,2.598,1.8813,1.9531,2.8837,2.3042,2.3,2.8016,2.7377,2.0918,1.4145,1.8105,2.7663
2,283, HEX,76.3,3.7187,2.742,3.5411,3.6516,2.2674,3.9183,4.1228,2.2764,2.9114,3.2355,3.5505,1.4952,1.4759,1.2828,1.4174,1.5143,0.9144,1.1247,1.1194,1.1015,1.4128,1.1583,1.4391,2.2592,2.464,2.9398,2.3762,2.1785,1.8762,2.2497,3.6836,2.8299,3.3583,2.6283,1.9553,2.2435,2.5441,1.8182,1.917,2.8237,2.2516,2.2528,2.7584,2.6807,2.0519,1.3922,1.7869,2.712
2,284, HEX,76.5,3.6772,2.7236,3.4743,3.5891,2.2407,3.8871,4.0764,2.2478,2.8959,3.2002,3.4966,1.4936,1.4565,1.2736,1.4103,1.5103,0.9159,1.1249,1.128,1.1148,1.4127,1.1518,1.4268,2.233,2.4554,2.9174,2.3689,2.1558,1.8548,2.2281,3.6673,2.812,3.3353,2.6126,1.9417,2.2396,2.5437,1.7793,1.8889,2.7754,2.2131,2.1925,2.7063,2.6194,2.0199,1.3764,1.7328,2.6382
2,285, HEX,76.7,3.6277,2.6336,3.425,3.5651,2.2052,3.8298,3.9994,2.2093,2.8487,3.1623,3.4422,1.4964,1.4381,1.2535,1.3876,1.4918,0.894,1.0969,1.126,1.0904,1.3734,1.1259,1.4004,2.1924,2.4378,2.8953,2.3541,2.1262,1.8487,2.2172,3.6837,2.7953,3.3065,2.5965,1.9295,2.2036,2.4471,1.7316,1.8389,2.7149,2.1562,2.1439,2.6668,2.5642,1.9593,1.3238,1.696,2.5839
2,286, HEX,76.9,3.5429,2.6447,3.5255,3.5859,2.1951,3.8012,3.9514,2.1702,2.7917,3.0881,3.3798,1.5205,1.4263,1.2407,1.3707,1.4618,0.8764,1.0734,1.0892,1.0573,1.3246,1.1001,1.3754,2.1584,2.4243,2.8689,2.3394,2.1205,1.8453,2.1967,3.6445,2.7746,3.2891,2.5784,1.9179,2.207,2.4008,1.692,1.8112,2.6571,2.1033,2.0923,2.623,2.5011,1.9329,1.2983,1.6265,2.5181
2,287, HEX,77.2,3.5129,2.6072,3.3871,3.503,2.1348,3.7229,3.873,2.1363,2.7624,3.0817,3.3871,1.4671,1.3897,1.2095,1.3537,1.4568,0.8636,1.0541,1.0956,1.0524,1.323,1.0908,1.371,2.135,2.4177,2.836,2.3336,2.1076,1.836,2.1796,3.613,2.7484,3.2602,2.6207,1.9155,2.2105,2.4064,1.6499,1.765,2.5936,2.0467,2.0313,2.5371,2.4369,1.8859,1.2704,1.6245,2.4779
2,288, HEX,77.3,3.4662,2.5019,3.2825,3.4525,2.1079,3.7284,3.8499,2.1244,2.7441,3.0428,3.3391,1.4414,1.3709,1.1882,1.3237,1.4283,0.8567,1.0457,1.0615,1.0319,1.286,1.0752,1.3417,2.1019,2.3984,2.8285,2.324,2.0933,1.8157,2.1701,3.5964,2.7969,3.2412,2.5492,1.8856,2.199,2.3122,1.603,1.7314,2.5381,2.0106,1.9884,2.5089,2.3969,1.8559,1.2381,1.5969,2.4264
2,289, HEX,77.5,3.4,2.5259,3.2786,3.4511,2.0917,3.6985,3.8294,2.1092,2.7183,2.9981,3.413,1.4633,1.3549,1.1657,1.3039,1.3998,0.8383,1.0201,1.0514,1.0099,1.2644,1.0446,1.3172,2.0546,2.383,2.8044,2.315,2.073,1.8092,2.1521,3.5825,2.742,3.2237,2.5328,1.8751,2.1821,2.2316,1.5763,1.6995,2.4923,1.9545,1.9441,2.4728,2.3505,1.8186,1.202,1.5666,2.382
2,290, HEX,77.7,3.3578,2.492,3.2426,3.4029,2.0493,3.6277,3.894,2.119,2.6997,2.9602,3.2395,1.4027,1.3096,1.1333,1.2675,1.3626,0.8221,1.0023,1.0479,1.0051,1.2431,1.0311,1.3013,2.0103,2.3751,2.7849,2.2944,2.0623,1.8048,2.1409,3.5676,2.7103,3.1924,2.5053,1.8574,2.1635,2.1991,1.5457,1.6684,2.4384,1.8976,1.8959,2.4044,2.2993,1.7831,1.1843,1.5411,2.3296
2,291, HEX,77.9,3.327,2.4023,3.1882,3.3644,2.0439,3.6074,3.7361,2.0506,2.6496,3.0325,3.2979,1.4156,1.3025,1.119,1.2531,1.3539,0.8145,0.9824,1.0354,0.9858,1.2192,1.0054,1.2749,1.9856,2.3641,2.7553,2.2773,2.0438,1.7862,2.1252,3.535,2.6842,3.1782,2.4985,1.8459,2.1593,2.1552,1.5002,1.6234,2.3806,1.8917,1.8474,2.3651,2.231,1.7327,1.1555,1.5208,2.2809
2,292, HEX,78.1,2.96,2.3737,3.0991,3.3331,1.9923,3.5697,3.6668,2.0175,2.6088,2.8202,3.1665,1.37,1.2752,1.0988,1.2445,1.3485,0.8023,0.9909,1.0453,0.9832,1.1935,0.9845,1.2518,1.9432,2.3431,2.7495,2.2582,2.021,1.7621,2.1009,3.4995,2.657,3.1417,2.4687,1.8235,2.1425,2.1024,1.4484,1.631,2.3252,1.8245,1.8,2.3141,2.1747,1.686,1.1092,1.4857,2.2238
2,293, HEX,78.3,3.2055,2.4125,3.1231,3.2921,1.9743,3.5523,3.6503,2.0053,2.5824,2.8433,3.1239,1.3608,1.2797,1.0693,1.207,1.3116,0.7853,0.9442,1.009,0.955,1.1838,0.9719,1.245,1.9188,2.3265,2.7027,2.2481,2.0125,1.772,2.0821,3.4851,2.6401,3.1209,2.4545,1.8116,2.1343,2.0531,1.4256,1.5651,2.2696,1.7812,1.7514,2.2646,2.1369,1.6592,1.0955,1.464,2.1941
2,294, HEX,78.5,3.123,2.3788,3.0865,3.268,1.9414,3.4804,3.4449,1.9442,2.5361,2.7907,3.101,1.355,1.244,1.0598,1.2129,1.2959,0.7775,0.9374,1.0148,0.9507,1.1597,0.9547,1.2369,1.875,2.3188,2.6845,2.2479,2.0091,1.7631,2.0793,3.4787,2.6328,3.0984,2.4292,1.8099,2.1293,2.0165,1.389,1.5285,2.2215,1.7631,1.7263,2.2148,2.0902,1.6232,1.0659,1.4064,2.1238
2,295, HEX,78.7,3.0946,2.3466,2.9948,3.2434,1.9241,3.4638,3.5328,1.9443,2.5253,2.7733,3.1685,1.3476,1.2203,1.0402,1.1797,1.275,0.7604,0.9132,0.9815,0.9197,1.1171,0.9239,1.2001,1.8501,2.3184,2.665,2.2499,1.9937,1.7408,2.0619,3.452,2.6064,3.0838,2.4164,1.795,2.1158,1.9958,1.354,1.4952,2.1599,1.6849,1.652,2.1571,2.0234,1.5779,1.0341,1.3785,2.0762
2,296, HEX,78.9,3.0988,2.3215,2.9922,3.2044,1.891,3.4033,3.4482,1.8977,2.4661,2.7155,3.0151,1.308,1.1779,1.0169,1.1629,1.2555,0.751,0.9029,0.9823,0.9106,1.1049,0.9099,1.1759,1.8188,2.3358,2.6377,2.2533,1.9971,1.7365,2.0485,3.4312,2.5791,3.0538,2.3966,1.7742,2.106,1.8979,1.3146,1.4542,2.1103,1.638,1.6055,2.1123,1.9804,1.5275,1.0145,1.3527,2.0393
2,297, HEX,79.1,3.0058,2.2705,2.9185,3.1626,1.8648,3.3983,3.4439,1.8923,2.4656,2.6894,3.0004,1.3421,1.1852,1.0304,1.1438,1.2305,0.7361,0.8737,0.9597,0.8953,1.0688,0.8828,1.154,1.7794,2.2932,2.6236,2.2103,1.9604,1.7383,2.0395,3.4271,2.5666,3.0783,2.3833,1.7651,2.0912,1.8545,1.263,1.4135,2.0494,1.6001,1.5642,2.0689,1.9277,1.4985,0.9899,1.3106,1.9888
2,298, HEX,79.3,3.0152,2.2299,2.9222,3.1402,1.8337,3.3181,3.3576,1.8328,2.3874,2.6658,2.9186,1.2821,1.1338,0.9844,1.1208,1.2115,0.7217,0.8631,0.9445,0.8808,1.0562,0.8684,1.1378,1.7486,2.2766,2.6,2.1965,1.9301,1.7086,2.02,3.3969,2.5513,3.0281,2.3683,1.7494,2.0752,1.7989,1.2418,1.383,2.0058,1.5614,1.522,2.0228,1.876,1.46,0.9602,1.2853,1.9333
2,299, HEX,79.5,2.892,2.2098,2.8352,3.077,1.7803,3.2592,3.2859,1.798,2.3285,2.5985,2.895,1.2478,1.1144,0.9528,1.1021,1.1959,0.7113,0.8413,0.9336,0.8601,1.0372,0.845,1.1202,1.7082,2.2621,2.6094,2.1971,1.9289,1.7282,1.9982,3.3715,2.5248,2.9844,2.3507,1.7347,2.0576,1.7511,1.2024,1.3581,1.9624,1.5295,1.4759,2.0055,1.8365,1.4363,0.9265,1.2523,1.8814
2,300, HEX,79.7,2.8657,2.1072,2.7772,3.0418,1.782,3.2535,3.2797,1.8029,2.3493,2.5633,2.8717,1.2361,1.0931,0.9334,1.0925,1.168,0.6991,0.8267,0.9343,0.8476,1.0083,0.8325,1.0994,1.6782,2.2467,2.5605,2.1741,1.9067,1.6972,1.9757,3.3539,2.516,2.9644,2.339,1.7258,2.0502,1.712,1.1644,1.3201,1.9137,1.4774,1.4281,1.9266,1.7697,1.4036,0.9093,1.2297,1.8433
2,301, HEX,79.9,2.8086,2.0726,2.734,3.0099,1.744,3.2242,3.218,1.7744,2.3102,2.4656,2.8163,1.2125,1.0651,0.9185,1.0644,1.1516,0.6843,0.8091,0.9092,0.8338,0.9857,0.8093,1.0756,1.6412,2.2345,2.5403,2.1561,1.8862,1.6771,1.9585,3.3375,2.4956,2.9437,2.3176,1.7121,2.0344,1.6759,1.1345,1.2924,1.8586,1.4318,1.3855,1.8839,1.7273,1.3586,0.8759,1.2021,1.7916
2,302, HEX,80.1,2.4731,2.041,2.7158,2.9808,1.7336,3.1889,3.183,1.7475,2.2943,2.5036,2.7956,1.2067,1.0512,0.891,1.045,1.1319,0.6711,0.7927,0.9,0.8139,0.9743,0.7925,1.0556,1.6057,2.2267,2.5202,2.1343,1.879,1.6703,1.9493,3.3201,2.4788,2.9226,2.3107,1.7019,2.0237,1.6444,1.1544,1.2677,1.8144,1.3952,1.3513,1.8308,1.6761,1.3198,0.8811,1.1745,1.7476
2,303, HEX,80.4,2.6933,2.0668,2.712,2.9276,1.6813,3.1223,3.0107,1.6975,2.2485,2.4619,2.7689,1.1927,1.028,0.8769,1.0278,1.1379,0.6596,0.7752,0.8845,0.8038,0.954,0.7787,1.033,1.6355,2.2063,2.4975,2.1248,1.8597,1.6538,1.9317,3.2838,2.4349,2.8873,2.2768,1.6842,2.0172,1.605,1.0883,1.2354,1.7681,1.3464,1.3041,1.7718,1.6282,1.2932,0.8456,1.1501,1.7164
2,304, HEX,80.5,2.6678,2.0339,2.6527,2.8992,1.6661,3.0853,3.0424,1.6626,2.2123,2.4181,2.7449,1.1642,0.9991,0.8526,1.0015,1.0894,0.6583,0.7595,0.8711,0.7942,0.9296,0.7555,1.0055,1.537,2.1764,2.4597,2.1088,1.8456,1.6451,1.9154,3.3721,2.4359,2.8753,2.2622,1.6697,1.9966,1.5737,1.0527,1.2134,1.7292,1.3218,1.2692,1.7344,1.5923,1.2634,0.8131,1.1212,1.6559
2,305, HEX,80.8,2.6098,2.0052,2.6394,2.8628,1.6355,3.1671,3.1099,1.6743,2.1656,2.3596,2.6577,1.1388,0.965,0.8476,0.9891,1.0619,0.6189,0.7298,0.8311,0.7643,0.898,0.739,0.9828,1.4907,2.1558,2.4425,2.0941,1.8277,1.6317,1.8939,3.2582,2.402,2.8338,2.2404,1.6579,2.0177,1.5656,1.009,1.1834,1.6703,1.2746,1.2301,1.6716,1.5287,1.2111,0.7871,1.0927,1.5733
2,306, HEX,81,2.5697,1.9014,2.5426,2.8146,1.6111,3.0324,2.992,1.631,2.1386,2.4345,2.6979,1.1445,0.957,0.8081,0.958,1.028,0.6054,0.7097,0.8209,0.7427,0.8777,0.7166,0.9647,1.4607,2.1534,2.428,2.0655,1.8093,1.6263,1.8815,3.2304,2.3967,2.8189,2.227,1.6375,1.9902,1.4739,0.9773,1.1383,1.6196,1.2319,1.1962,1.6366,1.4833,1.1809,0.7551,1.0616,1.5599
2,307, HEX,81.1,2.5116,1.8646,2.5098,2.7821,1.5974,2.9824,2.9496,1.6003,2.1136,2.3004,2.5925,1.1329,0.9325,0.7929,0.9435,1.0155,0.6015,0.6949,0.797,0.7273,0.8888,0.6984,0.9446,1.4329,2.1525,2.4125,2.0712,1.7992,1.6181,1.8733,3.2261,2.39,2.8041,2.2151,1.6289,1.9766,1.4371,0.9447,1.1182,1.5757,1.1918,1.1588,1.5919,1.4308,1.159,0.7276,1.0318,1.5121
2,308, HEX,81.3,2.4518,1.797,2.4936,2.7547,1.5799,2.9551,2.92,1.584,2.0928,2.2804,2.5478,1.0993,0.906,0.7767,0.9278,1.0005,0.5864,0.6788,0.8237,0.7283,0.8541,0.6805,0.9286,1.3944,2.1415,2.3926,2.0349,1.7793,1.6002,1.853,3.1972,2.3957,2.7786,2.1975,1.6497,1.9697,1.3933,0.9127,1.0896,1.5326,1.1658,1.1234,1.5591,1.3929,1.1212,0.7094,1.0041,1.4753
2,309, HEX,81.5,2.4475,1.8664,2.4966,2.7165,1.5446,2.8923,2.8415,1.5365,2.0462,2.2473,2.5105,1.0724,0.8824,0.7514,0.8989,0.972,0.589,0.6733,0.7869,0.698,0.8266,0.6593,0.9013,1.3577,2.1224,2.3639,2.0273,1.7633,1.6232,1.8352,3.1724,2.3815,2.7529,2.1739,1.6143,1.9559,1.331,0.8838,1.063,1.4981,1.1267,1.1028,1.5339,1.3696,1.0892,0.6899,0.975,1.4198
2,310, HEX,81.7,2.3773,1.7679,2.4062,2.658,1.5085,2.8691,2.8027,1.5083,2.0155,2.303,2.5184,1.0611,0.8615,0.731,0.8854,0.9422,0.5484,0.6395,0.7599,0.6787,0.797,0.6361,0.8758,1.3175,2.1047,2.3517,2.0287,1.7485,1.5824,1.8258,3.1566,2.3493,2.7279,2.1649,1.5966,1.9242,1.2896,0.8454,1.0334,1.4414,1.0892,1.0482,1.4814,1.3242,1.0573,0.6666,0.9455,1.3847
2,311, HEX,81.9,2.3213,1.8587,2.457,2.6644,1.5055,2.8401,2.7397,1.473,1.9777,2.1626,2.4058,1.039,0.835,0.7134,0.8716,0.931,0.5461,0.6215,0.7707,0.676,0.7832,0.6269,0.8601,1.2918,2.0983,2.3713,2.0067,1.7321,1.5731,1.8066,3.1412,2.3219,2.7099,2.1548,1.5779,1.9258,1.2522,0.8279,1.011,1.4128,1.0559,1.0147,1.4375,1.2703,1.0296,0.6423,0.9173,1.3402
2,312, HEX,82.1,2.3042,1.7707,2.3696,2.5878,1.4507,2.7803,2.6764,1.4508,1.9577,2.1497,2.3678,1.0338,0.8198,0.7001,0.8473,0.9118,0.5238,0.6072,0.7306,0.649,0.7591,0.6118,0.8396,1.266,2.0604,2.3242,1.994,1.716,1.5617,1.7899,3.1154,2.3039,2.6945,2.1556,1.5647,1.9083,1.2212,0.8042,0.9875,1.3685,1.0319,0.977,1.3926,1.2261,1.0015,0.6235,0.8997,1.299
2,313, HEX,82.4,2.2418,1.7739,2.3885,2.5888,1.4528,2.7611,2.6434,1.4188,1.9024,2.0902,2.3097,1.0068,0.7873,0.6797,0.8236,0.8854,0.5104,0.5897,0.714,0.6242,0.7306,0.5939,0.822,1.2361,2.0695,2.3,1.9827,1.7061,1.5461,1.7725,3.0878,2.2837,2.698,2.1267,1.5508,1.897,1.184,0.7593,0.9975,1.3239,0.9791,0.941,1.3583,1.1844,0.9586,0.6157,0.8805,1.2647
