X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	A4: Sample 4	X	A5: Sample 5	X	A6: Sample 6	X	A7: Sample 7	X	A8: Sample 8	X	A9: Sample 9	X	A10: Sample 10	X	A11: Sample 11	X	A12: Sample 12	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	B4: Sample 28	X	B5: Sample 29	X	B6: Sample 30	X	B7: Sample 31	X	B8: Sample 32	X	B9: Sample 33	X	B10: Sample 34	X	B11: Sample 35	X	B12: Sample 36	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	C4: Sample 52	X	C5: Sample 53	X	C6: Sample 54	X	C7: Sample 55	X	C8: Sample 56	X	C9: Sample 57	X	C10: Sample 58	X	C11: Sample 59	X	C12: Sample 60	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75	X	D4: Sample 76	X	D5: Sample 77	X	D6: Sample 78	X	D7: Sample 79	X	D8: Sample 80	X	D9: Sample 81	X	D10: Sample 82	X	D11: Sample 83	X	D12: Sample 84
69.19	513.305428323843	69.19	401.097212335974	69.19	213.497887781629	69.19	113.718780948255	69.19	72.7199115266774	69.19	49.5747637294194	69.19	32.6308935873282	69.19	26.0253815581286	69.19	21.6949183328756	69.19	21.7416958337847	69.19	19.8361960871735	69.19	16.026264973636	69.19	541.387294194108	69.19	400.55951059204	69.19	216.612200962491	69.19	119.29969419256	69.19	74.9810683724313	69.19	52.195113754178	69.19	41.2102091279942	69.19	27.1514144561231	69.19	22.5315004269892	69.19	22.3766110621634	69.19	22.5786300247393	69.19	21.3849522212143	69.19	564.326672366304	69.19	426.041795617727	69.19	231.766110500743	69.19	122.435381011698	69.19	73.3976783006313	69.19	47.2109910549873	69.19	32.5055894240143	69.19	26.5823624930366	69.19	25.9685232073224	69.19	22.0675093255795	69.19	21.0196615711655	69.19	22.7244419401074	69.19	477.870112110052	69.19	408.136441182842	69.19	219.470900903689	69.19	117.984647247926	69.19	74.6004169310164	69.19	46.6135446728383	69.19	33.1850426360563	69.19	25.5771758798976	69.19	23.0704337542941	69.19	27.0980891628884	69.19	25.5035498615066	69.19	20.7272081216924
69.51	511.718169792054	69.51	399.780826448199	69.51	212.10630473295	69.51	112.594404667966	69.51	72.4085737328258	69.51	49.3170076113612	69.51	32.2246738022574	69.51	25.8212148442335	69.51	21.5918056385575	69.51	21.6888000888685	69.51	19.68310583138	69.51	16.0745130846562	69.51	540.053785276643	69.51	398.640040924001	69.51	215.375147953026	69.51	118.479623096918	69.51	74.7707936857903	69.51	51.435930053998	69.51	40.7539572599486	69.51	26.7974328457653	69.51	22.4285833521901	69.51	22.1235752872996	69.51	22.5257772489827	69.51	21.4323799066252	69.51	562.588626763832	69.51	424.22421362483	69.51	229.121192868858	69.51	121.566595301089	69.51	73.03768837418	69.51	46.604444803851	69.51	32.4015586561224	69.51	26.5291108458271	69.51	25.8155094660926	69.51	22.1646189556837	69.51	20.8173730819292	69.51	22.5718161451564	69.51	475.035634438049	69.51	404.562755291497	69.51	217.384891578475	69.51	116.817411943774	69.51	73.8407686981681	69.51	46.0083174017901	69.51	32.8815568333024	69.51	25.4743079086211	69.51	22.7686471581415	69.51	26.7460904863303	69.51	24.9027260224231	69.51	20.923918298985
69.83	510.448433051739	69.83	398.716773424929	69.83	210.387196938049	69.83	111.988788448447	69.83	71.5015817919142	69.83	48.8137739190726	69.83	32.1744012012239	69.83	25.5700361759655	69.83	21.3909524548598	69.83	21.4879771243347	69.83	19.5324693432626	69.83	16.0745130846562	69.83	538.381916078723	69.83	396.012085731526	69.83	213.963187739819	69.83	117.32201154227	69.83	73.9165523173505	69.83	50.9842986059537	69.83	40.7038297109017	69.83	26.5970767673134	69.83	22.0781377524872	69.83	21.8733077268226	69.83	22.4256626700009	69.83	21.3322290646468	69.83	561.981971005075	69.83	422.459317752816	69.83	228.06463419823	69.83	120.311267058114	69.83	72.2356294579311	69.83	46.1539193772048	69.83	31.8515336104793	69.83	26.1294261404954	69.83	25.6657100488148	69.83	21.8151766322217	69.83	20.6176863579574	69.83	22.2222529450388	69.83	474.127367248422	69.83	403.807783876408	69.83	216.832509438049	69.83	115.564537496906	69.83	73.3905212878296	69.83	45.658633325017	69.83	32.9813495781888	69.83	25.3247517556125	69.83	22.2704268251408	69.83	26.5468646046076	69.83	24.9525317373747	69.83	20.4257296961064
70.13	509.991277540537	70.13	397.247372625015	70.13	208.566987908466	70.13	111.130830122849	70.13	71.048082799542	70.13	48.5621570729283	70.13	32.0738559991568	70.13	25.3690938457343	70.13	21.2403114338679	70.13	21.2871556707591	70.13	19.5826815059684	70.13	15.9238146472529	70.13	536.507457606139	70.13	394.900262253992	70.13	212.702492573338	70.13	116.416053096763	70.13	73.4643104421958	70.13	50.8839347188699	70.13	39.9519134532817	70.13	26.4468119749118	70.13	22.1782644191345	70.13	21.923361238918	70.13	22.2254335120374	70.13	20.981698851285	70.13	560.061047546107	70.13	420.190221175269	70.13	226.605604615361	70.13	119.658484767607	70.13	72.0351132179106	70.13	46.3040935121147	70.13	31.8015299600043	70.13	26.0794647968499	70.13	25.4160423387409	70.13	21.715335536673	70.13	20.5178422404923	70.13	22.3221287926259	70.13	473.774117310311	70.13	401.492536591781	70.13	214.723429377089	70.13	115.013279509376	70.13	72.940273877491	70.13	45.3589045480567	70.13	32.6320764820445	70.13	25.175195602604	70.13	22.5693593271328	70.13	26.4472501527881	70.13	24.8031161034782	70.13	20.2762732663387
70.5	508.061264157074	70.5	395.271256885134	70.5	207.302932370962	70.5	110.52521390333	70.5	70.7457461087387	70.5	48.0589233806396	70.5	31.5208604097042	70.5	25.3690938457343	70.5	20.9390309028422	70.5	21.2369495518861	70.5	19.5324693432626	70.5	15.6224177724463	70.5	536.304819980815	70.5	392.676615298923	70.5	210.685399647234	70.5	115.661081681675	70.5	72.7608264385289	70.5	50.0308507444068	70.5	39.8015277842245	70.5	26.24645589646	70.5	22.0280736636844	70.5	21.6230416773038	70.5	21.975147820062	70.5	20.9316241857749	70.5	559.858845076742	70.5	418.223654691175	70.5	224.643413866196	70.5	118.553793012749	70.5	71.0826656106882	70.5	45.6032748387022	70.5	31.4015128438699	70.5	25.9295837878296	70.5	25.1164435041852	70.5	21.6654149888987	70.5	20.4679201817598	70.5	21.8726897449212	70.5	471.099745482114	70.5	399.932260722243	70.5	213.116519293848	70.5	114.411906060465	70.5	72.2398843162056	70.5	45.0092234932	70.5	32.1830106410137	70.5	24.9259358512424	70.5	22.3202491606325	70.5	26.0487983893427	70.5	24.6536989586234	70.5	20.2264539527633
70.76	507.350170967942	70.76	395.017923590482	70.76	206.08945162613	70.76	109.364447467973	70.76	70.1914722486539	70.76	47.7569825608832	70.76	31.4203152076371	70.76	25.2686211696605	70.76	21.13988408654	70.76	21.2369495518861	70.76	19.3316206924395	70.76	15.6224177724463	70.76	534.480984651566	70.76	390.503494785865	70.76	209.92900188761	70.76	114.805456275529	70.76	72.2080816681365	70.76	49.5290373528206	70.76	39.3503768208859	70.76	26.1462793681922	70.76	21.8778813972761	70.76	21.77320221359	70.76	22.1253189330556	70.76	20.7313209908598	70.76	558.392852998515	70.76	415.954509762966	70.76	223.63718823493	70.76	117.248252607068	70.76	70.6315055816004	70.76	45.102691367086	70.76	31.2515049143613	70.76	25.5298990824978	70.76	25.0665093577872	70.76	21.4158137609853	70.76	20.0685467338161	70.76	21.6230008814326	70.76	471.099745482114	70.76	398.372009028036	70.76	212.564161328754	70.76	113.309377997741	70.76	71.5395007987529	70.76	44.4597212390921	70.76	32.0333230346423	70.76	24.6268250561835	70.76	22.2704268251408	70.76	25.8993797335298	70.76	24.3050604649206	70.76	19.9773588958449
71.08	505.916179996906	71.08	392.841192566522	71.08	204.39561900526	71.08	108.341668761603	71.08	69.2758994527382	71.08	47.1975798654084	71.08	31.064561900526	71.08	24.9138875526957	71.08	21.0368528460512	71.08	21.0837230115834	71.08	19.1284058825804	71.08	15.6707114040261	71.08	534.161558245668	71.08	388.989765431621	71.08	208.793751933787	71.08	114.187338045328	71.08	71.797201326578	71.08	49.1215046797648	71.08	39.1450213441754	71.08	25.992797247254	71.08	21.725001571202	71.08	21.5703182409305	71.08	21.7722237464225	71.08	20.5284768283957	71.08	557.46446666151	71.08	415.096350943688	71.08	222.502779818998	71.08	116.932493908571	71.08	69.9711744856126	71.08	44.7467433816136	71.08	30.7976720828821	71.08	25.5766946018332	71.08	24.8636997336208	71.08	21.2634216912902	71.08	20.1159788830446	71.08	21.6203247674621	71.08	468.619614402847	71.08	395.907091197401	71.08	210.12777498453	71.08	112.443509243502	71.08	71.1804984819771	71.08	44.1045779993038	71.08	31.5803482508895	71.08	24.6237771817953	71.08	22.0185912481629	71.08	25.7965722414527	71.08	24.3020524128829	71.08	19.9250748133895
71.31	504.748124226485	71.31	392.638531675433	71.31	202.474522354579	71.31	107.332437345297	71.31	69.0239874207147	71.31	46.7447261999149	71.31	30.964029142172	71.31	24.8134288221303	71.31	20.986646897722	71.31	20.732328207186	71.31	18.9777880375928	71.31	15.5200316174196	71.31	532.489944306931	71.31	386.968498607673	71.31	206.575214650371	71.31	113.633767307395	71.31	71.1942888014387	71.31	48.7702805925124	71.31	38.9946573087484	71.31	25.5921377049814	71.31	21.5748278929455	71.31	21.3200831649327	71.31	21.8723259349861	71.31	20.4784083602452	71.31	555.796478573639	71.31	412.877958694307	71.31	220.540856087562	71.31	115.77773292466	71.31	69.5701916383045	71.31	44.3463255627321	71.31	30.6976771590733	71.31	25.6266467406018	71.31	24.4143555896117	71.31	21.1136785828241	71.31	19.8664009925162	71.31	21.3207373288598	71.31	466.904151840965	71.31	394.950930151609	71.31	208.972965655941	71.31	111.741991704053	71.31	70.6302574837562	71.31	43.8548354347153	71.31	31.5304595645111	71.31	24.3247034053991	71.31	22.0185912481629	71.31	25.4479708529935	71.31	24.1028557201423	71.31	19.6261989480198
71.64	502.970683787129	71.64	390.763990949876	71.64	201.160078898515	71.64	106.575504718441	71.64	68.7216941909035	71.64	46.5937729637222	71.64	30.6121644879332	71.64	24.7631987014619	71.64	20.6351946840192	71.64	20.732328207186	71.64	19.1284058825804	71.64	15.369351830813	71.64	531.426168007426	71.64	386.210550742574	71.64	205.516369508045	71.64	112.828574605507	71.64	70.5411280263769	71.64	48.4190534837175	71.64	38.3430737788134	71.64	25.5420556398902	71.64	21.2744835579749	71.64	21.1198938955175	71.64	21.6220697081915	71.64	20.1279215293356	71.64	553.926264696782	71.64	411.46619740099	71.64	219.484428179146	71.64	115.125031424041	71.64	69.0689661007116	71.64	43.8958558941832	71.64	30.5476908164449	71.64	25.1770578516592	71.64	24.6639908894454	71.64	21.1635929523128	71.64	19.9163153620049	71.64	21.4205993048035	71.64	464.785107905322	71.64	392.434662167389	71.64	206.914352568069	71.64	110.489272315903	71.64	69.9299606474319	71.64	43.6050928701269	71.64	31.2311183816136	71.64	24.4742395382116	71.64	21.7695119121287	71.64	25.1989700770614	71.64	23.8538594765238	71.64	19.4269478675162
71.95	502.869111618193	71.95	389.396102452042	71.95	199.997304784189	71.95	106.222274327042	71.95	68.4697821588799	71.95	46.3925050036742	71.95	30.6121644879332	71.95	24.5120511196628	71.95	20.6854021431196	71.95	20.6821283019415	71.95	18.8271701926052	71.95	15.319124731687	71.95	529.602558400371	71.95	384.441957379332	71.95	204.55837136448	71.95	111.318818649443	71.95	69.9884577080755	71.95	48.0678263749227	71.95	38.2929524336711	71.95	25.1914766519377	71.95	21.0241940942141	71.95	20.9697519434561	71.95	21.2717128036046	71.95	20.077853061185	71.95	553.774655785891	71.95	410.609094600866	71.95	217.120059173886	71.95	114.321724164604	71.95	68.5677405631188	71.95	43.7456973236386	71.95	30.4476989141785	71.95	25.1271026913482	71.95	24.2645747118657	71.95	20.9140226156405	71.95	19.7166533517365	71.95	20.9712158807433	71.95	464.431901686262	71.95	391.579154741646	71.95	206.462474860767	71.95	109.988191812345	71.95	69.4797689607828	71.95	43.2055029538598	71.95	31.0814493009359	71.95	24.3745482794129	71.95	21.6698810841778	71.95	25.0993694645343	71.95	23.70446082389	71.95	19.4767595045637
72.24	500.583810334158	72.24	388.382846341275	72.24	198.126752494585	72.24	105.616733060025	72.24	68.1171016881962	72.24	45.8893335927831	72.24	30.5116317295792	72.24	24.2106734171952	72.24	20.6351946840192	72.24	20.5817300022239	72.24	18.8773761409344	72.24	15.5702572057743	72.24	529.39994585396	72.24	383.481856242265	72.24	202.692798576733	72.24	110.86588944539	72.24	69.5362657603651	72.24	47.7667749990331	72.24	38.0423457079595	72.24	25.2415602278001	72.24	21.0742519869663	72.24	21.1198938955175	72.24	21.5219675196279	72.24	20.077853061185	72.24	552.915377475247	72.24	409.046111154084	72.24	215.862396542389	72.24	113.518404818998	72.24	68.4674918297494	72.24	43.2952276550897	72.24	29.8477414574954	72.24	24.9772402319578	72.24	24.0149379012608	72.24	20.7642795071744	72.24	19.9163153620049	72.24	21.0710793674582	72.24	463.372379718441	72.24	389.2138671875	72.24	204.454067721225	72.24	109.487111308787	72.24	69.1796391553218	72.24	42.855862154819	72.24	30.931777198716	72.24	23.975783244218	72.24	21.6698810841778	72.24	25.0993694645343	72.24	23.6546627837833	72.24	19.4269478675162
72.56	499.607876500433	72.56	387.220336475993	72.56	196.939604666811	72.56	104.443184147228	72.56	67.4034047843708	72.56	45.4811657939921	72.56	30.3068183905535	72.56	24.1574535126763	72.56	20.2812339273837	72.56	20.3784098115951	72.56	18.6240429542484	72.56	15.2167887782685	72.56	526.447405565524	72.56	380.95866268098	72.56	201.205675832972	72.56	109.845806811502	72.56	69.2764809042816	72.56	47.2090052814859	72.56	37.8371744872231	72.56	24.7877493189078	72.56	21.321901090811	72.56	20.8170351364311	72.56	21.2190348357644	72.56	19.724925026683	72.56	550.218925952852	72.56	406.878209689395	72.56	215.081189673308	72.56	112.600737841851	72.56	68.0580919943386	72.56	43.139730009049	72.56	29.7440683586499	72.56	24.6245110540929	72.56	23.9620458458692	72.56	20.5121705355347	72.56	19.8639425837806	72.56	20.9686207544124	72.56	462.457413609083	72.56	388.561880297921	72.56	203.274100706905	72.56	108.571719639432	72.56	68.1707755363662	72.56	42.3511355484702	72.56	30.7782989226271	72.56	23.9728163115062	72.56	21.3185309773698	72.56	24.6481154434399	72.56	23.4027686471353	72.56	19.0758979758655
72.84	498.784480558649	72.84	386.665898176503	72.84	195.752750614792	72.84	103.976211604491	72.84	66.8913654571888	72.84	44.972491435443	72.84	29.9512908943099	72.84	24.0540305979917	72.84	20.3791145640002	72.84	20.4260758378959	72.84	18.6217385688297	72.84	15.1144766388657	72.84	525.723927400396	72.84	380.810486459107	72.84	200.122209269055	72.84	109.278769565083	72.84	68.4139909675823	72.84	46.8018635403134	72.84	37.6320570596696	72.84	24.7346126157085	72.84	20.9689473787235	72.84	20.8144594082529	72.84	20.9161771166829	72.84	19.6724268387698	72.84	549.746591576961	72.84	405.366067147674	72.84	213.244033809701	72.84	111.833890609534	72.84	67.0474620008197	72.84	42.4838731855899	72.84	29.6904060044698	72.84	24.5215801341909	72.84	23.6595918447244	72.84	20.8090431234147	72.84	19.5620651263997	72.84	20.4169167884651	72.84	460.987814355976	72.84	387.356621001918	72.84	201.441837377815	72.84	107.556360778582	72.84	68.0123098591005	72.84	42.1461513625959	72.84	30.3754708814727	72.84	23.7206828856757	72.84	21.3158931982337	72.84	24.7944288813103	72.84	23.3003000374095	72.84	18.973937550266
73.11	497.221298416038	73.11	385.042074000743	73.11	193.957203819144	73.11	103.131332369137	73.11	66.3958813497711	73.11	44.8271220929108	73.11	29.70369648423	73.11	23.9063370096523	73.11	20.0804304536683	73.11	20.1776380601488	73.11	18.6240429542484	73.11	15.0159067541726	73.11	525.586396717609	73.11	378.836618108836	73.11	198.735350958266	73.11	108.084646856825	73.11	67.920085018098	73.11	46.8076551333761	73.11	37.2859048955497	73.11	24.637521716159	73.11	20.871438827864	73.11	20.6168706398496	73.11	21.1689906904506	73.11	19.4746091333065	73.11	548.045763209999	73.11	404.559209101596	73.11	212.063211545601	73.11	111.245320814256	73.11	66.4543651292383	73.11	42.1888565046482	73.11	29.2441676946696	73.11	24.4746656291571	73.11	23.7124414376702	73.11	20.4123541500704	73.11	19.1652097585192	73.11	20.219742574693	73.11	459.935003789754	73.11	385.643383205977	73.11	200.111275677515	73.11	106.768033717207	73.11	67.520577782762	73.11	41.5520576332601	73.11	30.3293442227524	73.11	23.6239393281695	73.11	21.2687224831975	73.11	24.5485271561959	73.11	23.2035966044	73.11	18.8268645685095
73.43	495.585821501485	73.43	384.032079389384	73.43	192.619086975687	73.43	102.10959008058	73.43	65.7832292246659	73.43	44.5197468139074	73.43	29.398497553398	73.43	23.752727475505	73.43	19.7767756593549	73.43	20.0245805082862	73.43	18.3707709478819	73.43	14.9136194702541	73.43	524.204636847315	73.43	378.183530917471	73.43	196.744827916203	73.43	107.769399301689	73.43	67.6605322785202	73.43	45.9490962265683	73.43	36.8303079470583	73.43	24.4842627472702	73.43	20.6686758576157	73.43	20.3141115939549	73.43	20.9161771166829	73.43	19.1217994076342	73.43	546.158757501237	73.43	403.198610724449	73.43	210.377299670564	73.43	110.127262454374	73.43	66.3960336724357	73.43	42.083554455503	73.43	28.9906298574378	73.43	24.1719850777577	73.43	23.2103588969894	73.43	20.1104178991509	73.43	19.2127419414865	73.43	20.1174019764214	73.43	458.263975887775	73.43	384.438485020725	73.43	198.982173444847	73.43	106.354048251516	73.43	67.0621370213128	73.43	41.7965970868906	73.43	29.976448072298	73.43	23.2721824806476	73.43	21.0668770106409	73.43	24.2467618289486	73.43	22.9020037293523	73.43	18.6751341353664
73.74	493.859570264167	73.74	383.373618651015	73.74	191.304968796399	73.74	101.806882288573	73.74	65.4306360295255	73.74	44.2682233667409	73.74	29.4990054335638	73.74	23.8531613462014	73.74	19.9775557977025	73.74	19.924207053483	73.74	18.471157996261	73.74	14.9136194702541	73.74	522.685346294234	73.74	376.870041063474	73.74	195.635833777994	73.74	106.7631484317	73.74	67.1079926843603	73.74	45.9992595428112	73.74	36.5797632373639	73.74	24.28398255044	73.74	20.4684953470096	73.74	20.2140417290159	73.74	20.766061746493	73.74	18.971628152743	73.74	545.350199517446	73.74	401.081541156273	73.74	209.321133189495	73.74	109.374347508352	73.74	65.6944903605234	73.74	41.8333571371953	73.74	28.940647788875	73.74	23.9222741073914	73.74	23.1105306956238	73.74	20.2601239516634	73.74	19.1129348856835	73.74	20.0674833445465	73.74	457.961316428483	73.74	382.425983280747	73.74	196.924081871752	73.74	105.151747807628	73.74	66.4120197178143	73.74	41.3471723186943	73.74	29.577428283918	73.74	23.2721824806476	73.74	20.8178593126508	73.74	23.9480339339156	73.74	22.6530691032155	73.74	18.5257331831153
74.06	492.234866060381	74.06	381.499565972222	74.06	189.131627865163	74.06	100.797900620205	74.06	64.4736059878434	74.06	43.8154787452054	74.06	29.1974817930664	74.06	23.4012066624714	74.06	19.7767756593549	74.06	19.6732726612766	74.06	18.2703838995028	74.06	14.7629769713948	74.06	520.862187963994	74.06	374.495648122371	74.06	194.325207637342	74.06	105.857526273664	74.06	66.907073589458	74.06	45.3973057894859	74.06	36.3793244488137	74.06	24.0837023536099	74.06	20.5185393418631	74.06	20.2640766614854	74.06	20.51586744898	74.06	18.971628152743	74.06	542.318239993195	74.06	400.627890296338	74.06	206.856768900025	74.06	108.320259334014	74.06	65.2434977998948	74.06	41.683235725416	74.06	28.5407761363988	74.06	23.9222741073914	74.06	23.2103588969894	74.06	20.1104178991509	74.06	18.9632258123763	74.06	19.8178871643776	74.06	455.893207900272	74.06	381.067544002103	74.06	196.171118593015	74.06	104.650791303205	74.06	65.911933202255	74.06	40.997618042989	74.06	29.5275519431685	74.06	22.9731827140946	74.06	20.7182516292958	74.06	23.6493045284854	74.06	22.5037089316923	74.06	18.1771304577301
74.35	489.940258490041	74.35	380.490110416924	74.35	187.895348938358	74.35	100.230554771589	74.35	64.1634485088303	74.35	43.2567743209127	74.35	29.1436218616618	74.35	23.2978901030713	74.35	19.7743289470378	74.35	19.5202964434423	74.35	18.1677504339741	74.35	14.8113590057837	74.35	519.278694482247	74.35	373.893680216194	74.35	192.889904931647	74.35	104.536466871057	74.35	65.7436360938853	74.35	45.0405926452508	74.35	36.1744127576782	74.35	23.9305308619363	74.35	20.1657286850102	74.35	20.2115409196964	74.35	20.4632975361097	74.35	18.7690784889003	74.35	542.655351122727	74.35	399.368732022455	74.35	206.428881410058	74.35	107.955535054281	74.35	64.6842838557775	74.35	40.9776069615628	74.35	28.3373355924471	74.35	23.5697627229796	74.35	22.9080368206228	74.35	19.9582438886011	74.35	18.8111891977182	74.35	19.7655229097721	74.35	454.172433657058	74.35	379.712436595323	74.35	195.092842907182	74.35	103.686133803198	74.35	65.503754262418	74.35	40.6430379538847	74.35	29.3244121777573	74.35	22.9703405536697	74.35	20.5662969107618	74.35	23.696161298694	74.35	22.4511437850852	74.35	18.2246763075281
74.67	489.584912006681	74.67	379.42658395707	74.67	186.834081753371	74.67	99.1712508602159	74.67	63.710173937585	74.67	43.2567743209127	74.67	28.8923862678616	74.67	23.3481000706537	74.67	19.724140122402	74.67	19.7210185173551	74.67	18.368498181465	74.67	14.7611505484118	74.67	518.265959421007	74.67	373.237016539342	74.67	191.377833879748	74.67	103.983089508846	74.67	65.5929654154553	74.67	44.7898101145924	74.67	36.0742042519795	74.67	23.8804673847697	74.67	20.1156893712112	74.67	19.8613412336269	74.67	20.3131992274488	74.67	18.6189258126624	74.67	539.825869108004	74.67	397.957518866757	74.67	204.417377714029	74.67	106.65062863417	74.67	64.1832383068632	74.67	40.7274375763562	74.67	28.4372903827864	74.67	23.5198276137031	74.67	22.7583115339486	74.67	19.7586605133846	74.67	18.9608797495515	74.67	19.4660451526352	74.67	454.374149449462	74.67	378.454757477113	74.67	193.285954607664	74.67	102.58415134387	74.67	64.7537112516238	74.67	40.2935269237907	74.67	28.9753119249119	74.67	22.6215498939711	74.67	20.3671077004786	74.67	23.3476877831947	74.67	22.0031156850218	74.67	18.0254991789288
74.98	487.808131263145	74.98	377.40082387418	74.98	184.408321283867	74.98	98.8181455291971	74.98	63.7605364364252	74.98	42.9046838513315	74.98	28.5908999307961	74.98	22.9966242567348	74.98	19.573575158705	74.98	19.6206574803987	74.98	18.0171884906981	74.98	14.5603197393449	74.98	516.493673063838	74.98	371.671133667883	74.98	190.016965100365	74.98	103.530340490845	74.98	64.7893763821446	74.98	44.3885562532862	74.98	35.7234850535074	74.98	23.8804673847697	74.98	20.2157679988092	74.98	19.8613412336269	74.98	20.3131992274488	74.98	18.4687731364244	74.98	538.916408279723	74.98	397.201543749227	74.98	202.50646611716	74.98	106.449879376469	74.98	63.7824103249103	74.98	40.4772712115706	74.98	28.0374682010083	74.98	23.5697627229796	74.98	22.7084020982502	74.98	19.6588703359868	74.98	18.6115997816598	74.98	19.366218730186	74.98	453.062851818632	74.98	377.549259441111	74.98	191.177930339911	74.98	102.033166155048	74.98	64.6537051141284	74.98	39.9939464723416	74.98	28.7259550329395	74.98	22.7212041524264	74.98	20.3173100203552	74.98	23.1485604915409	74.98	21.9035550596159	74.98	18.0752938386312
75.27	486.275745299357	75.27	376.949041896029	75.27	183.374893211127	75.27	98.0998043492547	75.27	63.1483618780152	75.27	42.2455755098806	75.27	28.5873632039368	75.27	22.6423457021586	75.27	19.3202408040767	75.27	19.4677066944543	75.27	17.864416425385	75.27	14.5083163646941	75.27	514.860227378154	75.27	370.867560536244	75.27	188.431189309129	75.27	102.51153174867	75.27	64.5804864353971	75.27	44.1824647355115	75.27	35.3683871835957	75.27	23.3268786868738	75.27	20.0131347897854	75.27	19.708816701973	75.27	20.1606082302813	75.27	18.2162640178516	75.27	536.071106893246	75.27	394.279957902956	75.27	201.123832087302	75.27	105.483246227115	75.27	63.3737359289955	75.27	40.2721527718719	75.27	27.8840847855332	75.27	23.2672689929568	75.27	22.4061795120957	75.27	19.606548839722	75.27	18.659188687241	75.27	19.264010543106	75.27	451.493932845745	75.27	375.993547246103	75.27	189.648739504732	75.27	100.968782858115	75.27	64.1457385441149	75.27	39.3899123896354	75.27	28.5229395545986	75.27	22.4194677202847	75.27	20.1654236957261	75.27	23.0959220784304	75.27	21.8510706550942	75.27	17.7743299239818
75.53	484.508333462205	75.53	375.881503812013	75.53	182.235237148955	75.53	97.2544071566095	75.53	62.6525372985742	75.53	42.20050593259	75.53	28.1889181480422	75.53	22.8459913335666	75.53	19.0214995979216	75.53	19.269393095946	75.53	17.8666265474221	75.53	14.510111281973	75.53	512.290793563652	75.53	370.054725194853	75.53	187.39604919275	75.53	102.172069273475	75.53	64.0862344677873	75.53	43.7365228817426	75.53	35.1723518640588	75.53	23.4799550368056	75.53	19.8154549986275	75.53	19.8613412336269	75.53	20.1130706662517	75.53	17.9682637122278	75.53	534.419557249783	75.53	394.328736816467	75.53	199.992110660491	75.53	105.094785641934	75.53	62.8805367940431	75.53	39.8768658952431	75.53	27.6376490396511	75.53	23.2701475366897	75.53	22.2592247280171	75.53	19.4093911169662	75.53	18.4120118758119	75.53	19.0667409730491	75.53	450.793235030311	75.53	375.184849761846	75.53	188.216661318508	75.53	100.380198506897	75.53	63.4036314158574	75.53	39.2949274325745	75.53	28.376854780094	75.53	22.5717235198488	75.53	20.3173100203552	75.53	22.800088486252	75.53	21.704430788383	75.53	17.7765289008374
75.85	481.910448107373	75.85	374.214594414894	75.85	180.545193437655	75.85	96.7380106537605	75.85	62.1412123388019	75.85	41.9941142901874	75.85	28.1351896396431	75.85	22.3913223893261	75.85	19.2700581878556	75.85	18.9157870074182	75.85	17.8142353191876	75.85	14.3577111351319	75.85	510.911068545893	75.85	367.887691930047	75.85	185.558604863774	75.85	101.757027287698	75.85	63.2245999524524	75.85	43.5806599069149	75.85	35.0678048943128	75.85	23.1767053240777	75.85	19.7629706804142	75.85	19.5087279971433	75.85	20.0105299989756	75.85	17.865952119445	75.85	531.726394343766	75.85	392.616974888669	75.85	198.660065406977	75.85	104.07813901302	75.85	62.4719739609104	75.85	39.721851830197	75.85	27.3843726564433	75.85	23.1174791761697	75.85	22.2065694847654	75.85	19.5067694964591	75.85	18.4596254706442	75.85	19.0643823954919	75.85	448.367289940005	75.85	373.327642758845	75.85	186.436907104311	75.85	99.6666048966322	75.85	62.7958317548553	75.85	38.9405988101497	75.85	28.3733445308634	75.85	22.1703621374977	75.85	19.9164676052813	75.85	22.697716759668	75.85	21.5026477962836	75.85	17.674752923889
76.14	480.083102037976	76.14	372.644797980579	76.14	179.281931805882	76.14	96.3345142121011	76.14	61.6376315291007	76.14	41.642067374598	76.14	27.9844651182119	76.14	22.6925509687345	76.14	19.2700581878556	76.14	19.0161371396238	76.14	17.7640557230138	76.14	14.4079118716369	76.14	508.936489129762	76.14	368.24123074901	76.14	184.197904425408	76.14	100.499527906204	76.14	63.1241592188273	76.14	43.0290059840425	76.14	35.0678048943128	76.14	23.076589245539	76.14	19.66290594268	76.14	19.4086828897166	76.14	19.7103720263406	76.14	17.865952119445	76.14	528.796175315438	76.14	391.205936301645	76.14	197.453326980764	76.14	103.375591446066	76.14	62.2214851964529	76.14	39.2716020360434	76.14	27.3843726564433	76.14	23.0675502439232	76.14	22.0568627192796	76.14	19.3072123199569	76.14	18.3099534357025	76.14	18.7649416840944	76.14	447.913413069025	76.14	372.824647838323	76.14	184.931353116496	76.14	98.715018187933	76.14	62.7458318514968	76.14	38.8906744079741	76.14	28.2237495071283	76.14	21.7219726924906	76.14	19.8666760851876	76.14	22.3990627705962	76.14	21.4030979766166	76.14	17.4258134437044
